Date,Demand,Net_generation
2017-07-31,377984.0,445951.0
2017-08-01,382848.0,451184.0
2017-08-02,364626.0,450478.0
2017-08-03,363622.0,459928.0
2017-08-04,359255.0,449668.0
2017-08-05,373838.0,448815.0
2017-08-06,362853.0,436971.0
2017-08-07,372677.0,450110.0
2017-08-08,380022.0,459722.0
2017-08-09,389554.0,464502.0
2017-08-10,403527.0,471243.0
2017-08-11,389395.0,463633.0
2017-08-12,381938.0,462166.0
2017-08-13,358599.0,420091.0
2017-08-14,374321.0,430159.0
2017-08-15,363536.0,427761.0
2017-08-16,342712.0,409139.0
2017-08-17,349111.0,426004.0
2017-08-18,354295.0,438937.0
2017-08-19,350665.0,427154.0
2017-08-20,343657.0,419948.0
2017-08-21,356529.0,444948.0
2017-08-22,372437.0,460324.0
2017-08-23,392233.0,471327.0
2017-08-24,360485.0,431201.0
2017-08-25,373003.0,450607.0
2017-08-26,382878.0,472682.0
2017-08-27,382785.0,472271.0
2017-08-28,400854.0,487053.0
2017-08-29,398796.0,495853.0
2017-08-30,394457.0,484057.0
2017-08-31,387793.0,477145.0
2017-09-01,376483.0,475839.0
2017-09-02,375085.0,470000.0
2017-09-03,350717.0,450216.0
2017-09-04,361371.0,447530.0
2017-09-05,379916.0,452015.0
2017-09-06,382847.0,450268.0
2017-09-07,376579.0,442569.0
2017-09-08,362679.0,435072.0
2017-09-09,336080.0,412521.0
2017-09-10,337113.0,415190.0
2017-09-11,376984.0,458685.0
2017-09-12,387005.0,453368.0
2017-09-13,386299.0,442365.0
2017-09-14,372757.0,426569.0
2017-09-15,339065.0,393133.0
2017-09-16,315204.0,364936.0
2017-09-17,313448.0,358046.0
2017-09-18,317797.0,364307.0
2017-09-19,322403.0,369518.0
2017-09-20,322564.0,367608.0
2017-09-21,321376.0,375025.0
2017-09-22,313072.0,369418.0
2017-09-23,279370.0,342103.0
2017-09-24,257186.0,322919.0
