ds,y
2018-01-18,252090.0
2018-01-19,247909.0
2018-01-20,241236.0
2018-01-21,249998.0
2018-01-22,273159.0
2018-01-23,272530.0
2018-01-24,259814.0
2018-01-25,254549.0
2018-01-26,250268.0
2018-01-27,247591.0
2018-01-28,238280.0
2018-01-29,240852.0
2018-01-30,245410.0
2018-01-31,244276.0
2018-02-01,242856.0
2018-02-02,244015.0
2018-02-03,235115.0
2018-02-04,231102.0
2018-02-05,235188.0
2018-02-06,236312.0
2018-02-07,241096.0
2018-02-08,244564.0
2018-02-09,242482.0
2018-02-10,232716.0
2018-02-11,226911.0
2018-02-12,241150.0
2018-02-13,239152.0
2018-02-14,242938.0
2018-02-15,203784.0
2018-02-16,180733.0
2018-02-17,172982.0
2018-02-18,167019.0
2018-02-19,210760.0
2018-02-20,250541.0
2018-02-21,262657.0
2018-02-22,261565.0
2018-02-23,263011.0
2018-02-24,257984.0
2018-02-25,254497.0
2018-02-26,258015.0
2018-02-27,249542.0
2018-02-28,256026.0
2018-03-01,259346.0
2018-03-02,249410.0
2018-03-03,234882.0
2018-03-04,226528.0
2018-03-05,245270.0
2018-03-06,249094.0
2018-03-07,247618.0
2018-03-08,243177.0
2018-03-09,241229.0
2018-03-10,235689.0
2018-03-11,230703.0
2018-03-12,239764.0
2018-03-13,243739.0
2018-03-14,241256.0
2018-03-15,235842.0
2018-03-16,233060.0
2018-03-17,220660.0
2018-03-18,215679.0
2018-03-19,228975.0
2018-03-20,231499.0
2018-03-21,231179.0
2018-03-22,237071.0
2018-03-23,241589.0
2018-03-24,234469.0
2018-03-25,224880.0
2018-03-26,234194.0
2018-03-27,233677.0
2018-03-28,235416.0
2018-03-29,239448.0
2018-03-30,242308.0
2018-03-31,242390.0
2018-04-01,241209.0
2018-04-02,248021.0
2018-04-03,255445.0
2018-04-04,256703.0
2018-04-05,260559.0
2018-04-06,266584.0
2018-04-07,266290.0
2018-04-08,277136.0
2018-04-09,271161.0
2018-04-10,277182.0
2018-04-11,282846.0
2018-04-12,277706.0
2018-04-13,247486.0
2018-04-14,232672.0
2018-04-15,234311.0
2018-04-16,254446.0
2018-04-17,248936.0
2018-04-18,241913.0
2018-04-19,247314.0
2018-04-20,240573.0
2018-04-21,238166.0
2018-04-22,249649.0
2018-04-23,268019.0
2018-04-24,279156.0
2018-04-25,290842.0
2018-04-26,294357.0
2018-04-27,296796.0
2018-04-28,294186.0
2018-04-29,273530.0
2018-04-30,271897.0
2018-05-01,258635.0
2018-05-02,245053.0
2018-05-03,244043.0
2018-05-04,262042.0
2018-05-05,279174.0
2018-05-06,301567.0
2018-05-07,322007.0
2018-05-08,324437.0
2018-05-09,331952.0
2018-05-10,336671.0
2018-05-11,336371.0
2018-05-12,298302.0
2018-05-13,270680.0
2018-05-14,283864.0
2018-05-15,300548.0
2018-05-16,306065.0
2018-05-17,312854.0
2018-05-18,302640.0
2018-05-19,290000.0
2018-05-20,290324.0
2018-05-21,305636.0
2018-05-22,298945.0
2018-05-23,298259.0
2018-05-24,310486.0
2018-05-25,317131.0
2018-05-26,303092.0
2018-05-27,278775.0
2018-05-28,291257.0
2018-05-29,322909.0
2018-05-30,344445.0
2018-05-31,334470.0
2018-06-01,332270.0
2018-06-02,330842.0
2018-06-03,337653.0
2018-06-04,348312.0
2018-06-05,362434.0
2018-06-06,358687.0
2018-06-07,345973.0
2018-06-08,356958.0
2018-06-09,356920.0
2018-06-10,349830.0
2018-06-11,351621.0
2018-06-12,367122.0
2018-06-13,382514.0
2018-06-14,397122.0
2018-06-15,384464.0
2018-06-16,308308.0
2018-06-17,285285.0
2018-06-18,313760.0
2018-06-19,334030.0
2018-06-20,350163.0
2018-06-21,376997.0
2018-06-22,381626.0
2018-06-23,379128.0
2018-06-24,368720.0
2018-06-25,368887.0
2018-06-26,377442.0
2018-06-27,384350.0
2018-06-28,393323.0
2018-06-29,383861.0
2018-06-30,361817.0
2018-07-01,253368.0
2018-07-02,205449.0
2018-07-03,215199.0
2018-07-04,213789.0
2018-07-05,221637.0
2018-07-06,234657.0
2018-07-07,233207.0
2018-07-08,227828.0
2018-07-09,224956.0
2018-07-10,196292.0
2018-07-11,203568.0
2018-07-12,231078.0
2018-07-13,250891.0
2018-07-14,242733.0
2018-07-15,229200.0
2018-07-16,244425.0
2018-07-17,255095.0
2018-07-18,270778.0
2018-07-19,275504.0
2018-07-20,283693.0
2018-07-21,266633.0
