ds,y
2017-07-06,428733.0
2017-07-07,421445.0
2017-07-08,385065.0
2017-07-09,359635.0
2017-07-10,413607.0
2017-07-11,450546.0
2017-07-12,474815.0
2017-07-13,483227.0
2017-07-14,400418.0
2017-07-15,358094.0
2017-07-16,380096.0
2017-07-17,447350.0
2017-07-18,463565.0
2017-07-19,501388.0
2017-07-20,526610.0
2017-07-21,529957.0
2017-07-22,457985.0
2017-07-23,400597.0
2017-07-24,405046.0
2017-07-25,368588.0
2017-07-26,369932.0
2017-07-27,394170.0
2017-07-28,406295.0
2017-07-29,366867.0
2017-07-30,334129.0
2017-07-31,405522.0
2017-08-01,448413.0
2017-08-02,458189.0
2017-08-03,450438.0
2017-08-04,454270.0
2017-08-05,386204.0
2017-08-06,324594.0
2017-08-07,336551.0
2017-08-08,346037.0
2017-08-09,387057.0
2017-08-10,402811.0
2017-08-11,400235.0
2017-08-12,366866.0
2017-08-13,370063.0
2017-08-14,402241.0
2017-08-15,410146.0
2017-08-16,412985.0
2017-08-17,404009.0
2017-08-18,444928.0
2017-08-19,417923.0
2017-08-20,383761.0
2017-08-21,430509.0
2017-08-22,493581.0
2017-08-23,459456.0
2017-08-24,386811.0
2017-08-25,358220.0
2017-08-26,316380.0
2017-08-27,307636.0
2017-08-28,354994.0
2017-08-29,350661.0
2017-08-30,339613.0
2017-08-31,361157.0
2017-09-01,327682.0
2017-09-02,285320.0
2017-09-03,300420.0
2017-09-04,318526.0
2017-09-05,387569.0
2017-09-06,385225.0
2017-09-07,336717.0
2017-09-08,326187.0
2017-09-09,298518.0
2017-09-10,294802.0
2017-09-11,331939.0
2017-09-12,361352.0
2017-09-13,377433.0
2017-09-14,389414.0
2017-09-15,397038.0
2017-09-16,374123.0
2017-09-17,352726.0
2017-09-18,383509.0
2017-09-19,384019.0
2017-09-20,377576.0
2017-09-21,398235.0
2017-09-22,383864.0
2017-09-23,365878.0
2017-09-24,388348.0
2017-09-25,459020.0
2017-09-26,464428.0
2017-09-27,461312.0
2017-09-28,410527.0
2017-09-29,335526.0
